phase,quantum,state,advised_kb,obs_drop_kb,quantum_ran,next_delay_ms,scan,cursor_generation,next_generation,topology_before,topology_after,free_before,free_after,topology_changed,validation_reset,target_rewound,target_in,target_out,validation_in,validation_out,visited_chunks,reached_end
churn,2321,Trimming,4096,16,1,0,1,37342,37342,37342,37342,18638,18638,1,1,0,4333568,8597504,0,8586432,7,0
churn,2322,Trimming,4096,16,1,0,1,37358,37358,37358,37358,18646,18646,1,1,0,8597504,12861440,0,12846400,9,0
churn,2323,Trimming,4096,12,1,0,1,37374,37374,37374,37374,18654,18654,1,1,0,12861440,17125376,0,17106368,11,0
churn,2324,Trimming,4096,12,1,0,1,37390,37390,37390,37390,18662,18662,1,1,0,17125376,21389312,0,21366336,13,0
churn,2325,Trimming,4096,12,1,0,1,37406,37406,37406,37406,18670,18670,1,1,0,21389312,25653248,0,25626304,15,0
churn,2326,Trimming,4096,12,1,0,1,37422,37422,37422,37422,18678,18678,1,1,0,25653248,29917184,0,29886272,17,0
churn,2327,Trimming,4096,12,1,0,1,37438,37438,37438,37438,18686,18686,1,1,0,29917184,34181120,0,34146240,19,0
churn,2328,Trimming,4096,12,1,0,1,37454,37454,37454,37454,18694,18694,1,1,0,34181120,38445056,0,38406208,21,0
churn,2329,Trimming,4096,12,1,0,1,37470,37470,37470,37470,18702,18702,1,1,0,38445056,42708992,0,42666176,23,0
churn,2330,Trimming,4096,12,1,0,1,37486,37486,37486,37486,18710,18710,1,1,0,42708992,46972928,0,46926144,25,0
churn,2331,Trimming,4096,12,1,0,1,37502,37502,37502,37502,18718,18718,1,1,0,46972928,51236864,0,51186112,31,0
churn,2332,Trimming,4096,12,1,0,1,37518,37518,37518,37518,18726,18726,1,1,0,51236864,55500800,0,55446080,33,0
churn,2333,Trimming,4096,12,1,0,1,37534,37534,37534,37534,18734,18734,1,1,0,55500800,59764736,0,59706048,35,0
churn,2334,Trimming,4096,12,1,0,1,37550,37550,37550,37550,18742,18742,1,1,0,59764736,64028672,0,63966016,37,0
churn,2335,Trimming,4096,12,1,0,1,37566,37566,37566,37566,18750,18750,1,1,0,64028672,68292608,0,68225984,39,0
churn,2336,Trimming,4096,12,1,0,1,37582,37582,37582,37582,18758,18758,1,1,0,68292608,72556544,0,72485952,41,0
churn,2337,Trimming,4096,12,1,0,1,37598,37598,37598,37598,18766,18766,1,1,0,72556544,76820480,0,76745920,43,0
churn,2338,Trimming,4096,12,1,0,1,37614,37614,37614,37614,18774,18774,1,1,0,76820480,81084416,0,81005888,45,0
churn,2339,Trimming,4096,12,1,0,1,37630,37630,37630,37630,18782,18782,1,1,0,81084416,85348352,0,85265856,47,0
churn,2340,Trimming,4096,12,1,0,1,37646,37646,37646,37646,18790,18790,1,1,0,85348352,89612288,0,89525824,49,0
churn,2341,Trimming,4096,12,1,0,1,37662,37662,37662,37662,18798,18798,1,1,0,89612288,93876224,0,93785792,51,0
churn,2342,Trimming,4096,16,1,0,1,37678,37678,37678,37678,18806,18806,1,1,0,93876224,98140160,0,98045760,53,0
churn,2343,Trimming,4096,16,1,0,1,37694,37694,37694,37694,18814,18814,1,1,0,98140160,102404096,0,102305728,55,0
churn,2344,Trimming,4096,12,1,0,1,37710,37710,37710,37710,18822,18822,1,1,0,102404096,106668032,0,106565696,57,0
churn,2345,Trimming,4096,12,1,0,1,37726,37726,37726,37726,18830,18830,1,1,0,106668032,110931968,0,110825664,59,0
churn,2346,Trimming,4096,12,1,0,1,37742,37742,37742,37742,18838,18838,1,1,0,110931968,115195904,0,115085632,61,0
churn,2347,Trimming,4096,12,1,0,1,37758,37758,37758,37758,18846,18846,1,1,0,115195904,119459840,0,119345600,63,0
churn,2348,Trimming,4096,12,1,0,1,37774,37774,37774,37774,18854,18854,1,1,0,119459840,123723776,0,123605568,65,0
churn,2349,Trimming,4096,12,1,0,1,37790,37790,37790,37790,18862,18862,1,1,0,123723776,127987712,0,127865536,67,0
churn,2350,Trimming,4096,12,1,0,1,37806,37806,37806,37806,18870,18870,1,1,0,127987712,132251648,0,132125504,69,0
churn,2351,Trimming,4096,12,1,0,1,37822,37822,37822,37822,18878,18878,1,1,0,132251648,136515584,0,136385472,71,0
churn,2352,Trimming,4096,12,1,0,1,37838,37838,37838,37838,18886,18886,1,1,0,136515584,140779520,0,140645440,73,0
churn,2353,Trimming,4096,12,1,0,1,37854,37854,37854,37854,18894,18894,1,1,0,140779520,145043456,0,144905408,75,0
churn,2354,Trimming,4096,12,1,0,1,37870,37870,37870,37870,18902,18902,1,1,0,145043456,149307392,0,149165376,77,0
churn,2355,Trimming,4096,12,1,0,1,37886,37886,37886,37886,18910,18910,1,1,0,149307392,153571328,0,153425344,79,0
churn,2356,Trimming,4096,12,1,0,1,37902,37902,37902,37902,18918,18918,1,1,0,153571328,157835264,0,157685312,81,0
churn,2357,Trimming,4096,12,1,0,1,37918,37918,37918,37918,18926,18926,1,1,0,157835264,162099200,0,161945280,83,0
churn,2358,Trimming,4096,12,1,0,1,37934,37934,37934,37934,18934,18934,1,1,0,162099200,166363136,0,166205248,85,0
churn,2359,Trimming,4096,12,1,0,1,37950,37950,37950,37950,18942,18942,1,1,0,166363136,170627072,0,170465216,87,0
churn,2360,Trimming,4096,12,1,0,1,37966,37966,37966,37966,18950,18950,1,1,0,170627072,174891008,0,174725184,89,0
churn,2361,Trimming,4096,12,1,0,1,37982,37982,37982,37982,18958,18958,1,1,0,174891008,179154944,0,178985152,91,0
churn,2362,Trimming,4096,12,1,0,1,37998,37998,37998,37998,18966,18966,1,1,0,179154944,183418880,0,183245120,93,0
churn,2363,Trimming,4096,12,1,0,1,38014,38014,38014,38014,18974,18974,1,1,0,183418880,187682816,0,187505088,95,0
churn,2364,Trimming,4096,12,1,0,1,38030,38030,38030,38030,18982,18982,1,1,0,187682816,191946752,0,191765056,97,0
churn,2365,Trimming,4096,12,1,0,1,38046,38046,38046,38046,18990,18990,1,1,0,191946752,196210688,0,196025024,99,0
churn,2366,Trimming,4096,12,1,0,1,38062,38062,38062,38062,18998,18998,1,1,0,196210688,200474624,0,200284992,101,0
churn,2367,Trimming,4096,12,1,0,1,38078,38078,38078,38078,19006,19006,1,1,0,200474624,204738560,0,204544960,103,0
churn,2368,Trimming,4096,12,1,0,1,38094,38094,38094,38094,19014,19014,1,1,0,204738560,209002496,0,208804928,105,0
churn,2369,Trimming,4096,12,1,0,1,38110,38110,38110,38110,19022,19022,1,1,0,209002496,213266432,0,213064896,107,0
churn,2370,Trimming,4096,12,1,0,1,38126,38126,38126,38126,19030,19030,1,1,0,213266432,217530368,0,217324864,109,0
churn,2371,Trimming,4096,12,1,0,1,38142,38142,38142,38142,19038,19038,1,1,0,217530368,221794304,0,221584832,111,0
churn,2372,Trimming,4096,12,1,0,1,38158,38158,38158,38158,19046,19046,1,1,0,221794304,226058240,0,225844800,113,0
churn,2373,Trimming,4096,12,1,0,1,38174,38174,38174,38174,19054,19054,1,1,0,226058240,230322176,0,230104768,115,0
churn,2374,Trimming,4096,16,1,0,1,38190,38190,38190,38190,19062,19062,1,1,0,230322176,234586112,0,234364736,117,0
churn,2375,Trimming,4096,16,1,0,1,38206,38206,38206,38206,19070,19070,1,1,0,234586112,238850048,0,238624704,119,0
churn,2376,Trimming,4096,12,1,0,1,38222,38222,38222,38222,19078,19078,1,1,0,238850048,243113984,0,242884672,121,0
churn,2377,Trimming,4096,12,1,0,1,38238,38238,38238,38238,19086,19086,1,1,0,243113984,247377920,0,247144640,123,0
churn,2378,Trimming,4096,12,1,0,1,38254,38254,38254,38254,19094,19094,1,1,0,247377920,251641856,0,251404608,125,0
churn,2379,Trimming,4096,12,1,0,1,38270,38270,38270,38270,19102,19102,1,1,0,251641856,255905792,0,255664576,127,0
churn,2380,Trimming,4096,12,1,0,1,38286,38286,38286,38286,19110,19110,1,1,0,255905792,260169728,0,259924544,129,0
churn,2381,Trimming,4096,12,1,0,1,38302,38302,38302,38302,19118,19118,1,1,0,260169728,264433664,0,264184512,131,0
churn,2382,Trimming,4096,0,1,0,1,38318,38318,38318,38318,19126,19126,1,1,0,264433664,268697600,0,268444480,133,0
churn,2383,Trimming,4096,0,1,0,1,38334,38334,38334,38334,19134,19134,1,1,0,268697600,272891904,0,268444480,133,0
churn,2384,Trimming,4096,0,1,0,1,38350,38350,38350,38350,19142,19142,1,1,0,272891904,277086208,0,268444480,133,0
churn,2385,Trimming,4096,0,1,0,1,38366,38366,38366,38366,19150,19150,1,1,0,277086208,281280512,0,268444480,133,0
churn,2386,Trimming,4096,0,1,0,1,38382,38382,38382,38382,19158,19158,1,1,0,281280512,285474816,0,268444480,133,0
churn,2387,Trimming,4096,0,1,0,1,38398,38398,38398,38398,19166,19166,1,1,0,285474816,289669120,0,268444480,133,0
churn,2388,Trimming,4096,0,1,0,1,38414,38414,38414,38414,19174,19174,1,1,0,289669120,293863424,0,268444480,133,0
churn,2389,Trimming,4096,0,1,0,1,38430,38430,38430,38430,19182,19182,1,1,0,293863424,298057728,0,268444480,133,0
churn,2390,Trimming,4096,0,1,0,1,38446,38446,38446,38446,19190,19190,1,1,0,298057728,302252032,0,268444480,133,0
churn,2391,Trimming,4096,0,1,0,1,38462,38462,38462,38462,19198,19198,1,1,0,302252032,306446336,0,268444480,133,0
churn,2392,Trimming,4096,0,1,0,1,38478,38478,38478,38478,19206,19206,1,1,0,306446336,310640640,0,268444480,133,0
churn,2393,Trimming,4096,0,1,0,1,38494,38494,38494,38494,19214,19214,1,1,0,310640640,314834944,0,268444480,133,0
churn,2394,Trimming,4096,0,1,0,1,38510,38510,38510,38510,19222,19222,1,1,0,314834944,319029248,0,268444480,133,0
churn,2395,Trimming,4096,0,1,0,1,38526,38526,38526,38526,19230,19230,1,1,0,319029248,323223552,0,268444480,133,0
churn,2396,Trimming,4096,0,1,0,1,38542,38542,38542,38542,19238,19238,1,1,0,323223552,327417856,0,268444480,133,0
churn,2397,Trimming,4096,0,1,0,1,38558,38558,38558,38558,19246,19246,1,1,0,327417856,331612160,0,268444480,133,0
churn,2398,Trimming,4096,0,1,0,1,38574,38574,38574,38574,19254,19254,1,1,0,331612160,335806464,0,268444480,133,0
churn,2399,Trimming,4096,0,1,0,1,38590,38590,38590,38590,19262,19262,1,1,0,335806464,340000768,0,268444480,133,0
churn,2400,Trimming,4096,0,1,0,1,38606,38606,38606,38606,19270,19270,1,1,0,340000768,344195072,0,268444480,133,0
churn,2401,Trimming,4096,0,1,0,1,38622,38622,38622,38622,19278,19278,1,1,0,344195072,348389376,0,268444480,133,0
churn,2402,Trimming,4096,0,1,0,1,38638,38638,38638,38638,19286,19286,1,1,0,348389376,352583680,0,268444480,133,0
churn,2403,Trimming,4096,0,1,0,1,38654,38654,38654,38654,19294,19294,1,1,0,352583680,356777984,0,268444480,133,0
churn,2404,Trimming,4096,0,1,0,1,38670,38670,38670,38670,19302,19302,1,1,0,356777984,360972288,0,268444480,133,0
churn,2405,Trimming,4096,0,1,0,1,38686,38686,38686,38686,19310,19310,1,1,0,360972288,365166592,0,268444480,133,0
churn,2406,Trimming,4096,0,1,0,1,38702,38702,38702,38702,19318,19318,1,1,0,365166592,369360896,0,268444480,133,0
churn,2407,Trimming,4096,0,1,0,1,38718,38718,38718,38718,19326,19326,1,1,0,369360896,373555200,0,268444480,133,0
churn,2408,Trimming,4096,0,1,0,1,38734,38734,38734,38734,19334,19334,1,1,0,373555200,377749504,0,268444480,133,0
churn,2409,Trimming,4096,0,1,0,1,38750,38750,38750,38750,19342,19342,1,1,0,377749504,381943808,0,268444480,133,0
churn,2410,Trimming,4096,0,1,0,1,38766,38766,38766,38766,19350,19350,1,1,0,381943808,386138112,0,268444480,133,0
churn,2411,Trimming,4096,0,1,0,1,38782,38782,38782,38782,19358,19358,1,1,0,386138112,390332416,0,268444480,133,0
churn,2412,Trimming,4096,0,1,0,1,38798,38798,38798,38798,19366,19366,1,1,0,390332416,394526720,0,268444480,133,0
churn,2413,Trimming,4096,0,1,0,1,38814,38814,38814,38814,19374,19374,1,1,0,394526720,398721024,0,268444480,133,0
churn,2414,Trimming,4096,0,1,0,1,38830,38830,38830,38830,19382,19382,1,1,0,398721024,402915328,0,268444480,133,0
churn,2415,Trimming,4096,0,1,0,1,38846,38846,38846,38846,19390,19390,1,1,0,402915328,407109632,0,268444480,133,0
churn,2416,Trimming,4096,0,1,0,1,38862,38862,38862,38862,19398,19398,1,1,0,407109632,411303936,0,268444480,133,0
churn,2417,Trimming,4096,0,1,0,1,38878,38878,38878,38878,19406,19406,1,1,0,411303936,415498240,0,268444480,133,0
churn,2418,Trimming,4096,0,1,0,1,38894,38894,38894,38894,19414,19414,1,1,0,415498240,419692544,0,268444480,133,0
churn,2419,Trimming,4096,0,1,0,1,38910,38910,38910,38910,19422,19422,1,1,0,419692544,423886848,0,268444480,133,0
churn,2420,Trimming,4096,0,1,0,1,38926,38926,38926,38926,19430,19430,1,1,0,423886848,428081152,0,268444480,133,0
churn,2421,Trimming,4096,0,1,0,1,38942,38942,38942,38942,19438,19438,1,1,0,428081152,432275456,0,268444480,133,0
churn,2422,Trimming,4096,0,1,0,1,38958,38958,38958,38958,19446,19446,1,1,0,432275456,436469760,0,268444480,133,0
churn,2423,Trimming,4096,0,1,0,1,38974,38974,38974,38974,19454,19454,1,1,0,436469760,440664064,0,268444480,133,0
churn,2424,Trimming,4096,0,1,0,1,38990,38990,38990,38990,19462,19462,1,1,0,440664064,444858368,0,268444480,133,0
churn,2425,Trimming,4096,0,1,0,1,39006,39006,39006,39006,19470,19470,1,1,0,444858368,449052672,0,268444480,133,0
churn,2426,Trimming,4096,0,1,0,1,39022,39022,39022,39022,19478,19478,1,1,0,449052672,453246976,0,268444480,133,0
churn,2427,Trimming,4096,0,1,0,1,39038,39038,39038,39038,19486,19486,1,1,0,453246976,457441280,0,268444480,133,0
churn,2428,Trimming,4096,0,1,0,1,39054,39054,39054,39054,19494,19494,1,1,0,457441280,461635584,0,268444480,133,0
churn,2429,Trimming,4096,0,1,0,1,39070,39070,39070,39070,19502,19502,1,1,0,461635584,465829888,0,268444480,133,0
churn,2430,Trimming,4096,0,1,0,1,39086,39086,39086,39086,19510,19510,1,1,0,465829888,470024192,0,268444480,133,0
churn,2431,Trimming,4096,0,1,0,1,39102,39102,39102,39102,19518,19518,1,1,0,470024192,474218496,0,268444480,133,0
churn,2432,Trimming,4096,0,1,0,1,39118,39118,39118,39118,19526,19526,1,1,0,474218496,478412800,0,268444480,133,0
churn,2433,Trimming,4096,0,1,0,1,39134,39134,39134,39134,19534,19534,1,1,0,478412800,482607104,0,268444480,133,0
churn,2434,Trimming,4096,0,1,0,1,39150,39150,39150,39150,19542,19542,1,1,0,482607104,486801408,0,268444480,133,0
churn,2435,Trimming,4096,0,1,0,1,39166,39166,39166,39166,19550,19550,1,1,0,486801408,490995712,0,268444480,133,0
churn,2436,Trimming,4096,0,1,0,1,39182,39182,39182,39182,19558,19558,1,1,0,490995712,495190016,0,268444480,133,0
churn,2437,Trimming,4096,0,1,0,1,39198,39198,39198,39198,19566,19566,1,1,0,495190016,499384320,0,268444480,133,0
churn,2438,Trimming,4096,0,1,0,1,39214,39214,39214,39214,19574,19574,1,1,0,499384320,503578624,0,268444480,133,0
churn,2439,Trimming,4096,0,1,0,1,39230,39230,39230,39230,19582,19582,1,1,0,503578624,507772928,0,268444480,133,0
churn,2440,Trimming,4096,0,1,0,1,39246,39246,39246,39246,19590,19590,1,1,0,507772928,511967232,0,268444480,133,0
churn,2441,Trimming,4096,0,1,0,1,39262,39262,39262,39262,19598,19598,1,1,0,511967232,516161536,0,268444480,133,0
churn,2442,Trimming,4096,0,1,0,1,39278,39278,39278,39278,19606,19606,1,1,0,516161536,520355840,0,268444480,133,0
churn,2443,Trimming,4096,0,1,0,1,39294,39294,39294,39294,19614,19614,1,1,0,520355840,524550144,0,268444480,133,0
churn,2444,Trimming,4096,0,1,0,1,39310,39310,39310,39310,19622,19622,1,1,0,524550144,528744448,0,268444480,133,0
churn,2445,Trimming,4096,0,1,0,1,39326,39326,39326,39326,19630,19630,1,1,0,528744448,532938752,0,268444480,133,0
churn,2446,Trimming,4096,0,1,0,1,39342,39342,39342,39342,19638,19638,1,1,0,532938752,537133056,0,268444480,133,0
churn,2447,Trimming,4096,0,1,0,1,39358,39358,39358,39358,19646,19646,1,1,0,537133056,541327360,0,268444480,133,0
churn,2448,Trimming,4096,0,1,0,1,39374,39374,39374,39374,19654,19654,1,1,0,541327360,545521664,0,268444480,133,0
churn,2449,Trimming,4096,0,1,0,1,39390,39390,39390,39390,19662,19662,1,1,0,545521664,549715968,0,268444480,133,0
churn,2450,Trimming,4096,0,1,0,1,39406,39406,39406,39406,19670,19670,1,1,0,549715968,553910272,0,268444480,133,0
churn,2451,Trimming,4096,0,1,0,1,39422,39422,39422,39422,19678,19678,1,1,0,553910272,558104576,0,268444480,133,0
churn,2452,Trimming,4096,0,1,0,1,39438,39438,39438,39438,19686,19686,1,1,0,558104576,562298880,0,268444480,133,0
churn,2453,Trimming,4096,0,1,0,1,39454,39454,39454,39454,19694,19694,1,1,0,562298880,566493184,0,268444480,133,0
churn,2454,Trimming,4096,0,1,0,1,39470,39470,39470,39470,19702,19702,1,1,0,566493184,570687488,0,268444480,133,0
churn,2455,Trimming,4096,0,1,0,1,39486,39486,39486,39486,19710,19710,1,1,0,570687488,574881792,0,268444480,133,0
churn,2456,Trimming,4096,0,1,0,1,39502,39502,39502,39502,19718,19718,1,1,0,574881792,579076096,0,268444480,133,0
churn,2457,Trimming,4096,0,1,0,1,39518,39518,39518,39518,19726,19726,1,1,0,579076096,583270400,0,268444480,133,0
churn,2458,Trimming,4096,0,1,0,1,39534,39534,39534,39534,19734,19734,1,1,0,583270400,587464704,0,268444480,133,0
churn,2459,Trimming,4096,0,1,0,1,39550,39550,39550,39550,19742,19742,1,1,0,587464704,591659008,0,268444480,133,0
churn,2460,Trimming,4096,0,1,0,1,39566,39566,39566,39566,19750,19750,1,1,0,591659008,595853312,0,268444480,133,0
churn,2461,Trimming,4096,0,1,0,1,39582,39582,39582,39582,19758,19758,1,1,0,595853312,600047616,0,268444480,133,0
churn,2462,Trimming,4096,0,1,0,1,39598,39598,39598,39598,19766,19766,1,1,0,600047616,604241920,0,268444480,133,0
churn,2463,Trimming,4096,0,1,0,1,39614,39614,39614,39614,19774,19774,1,1,0,604241920,608436224,0,268444480,133,0
churn,2464,Trimming,3836,0,1,0,1,39630,39630,39630,39630,19782,19782,1,1,0,608436224,612368304,0,612368304,133,1
churn,2465,Trimming,4096,16,1,0,1,39646,39646,39646,39646,19790,19790,1,1,1,0,4333568,0,4326464,5,0
churn,2466,Trimming,4096,16,1,0,1,39662,39662,39662,39662,19798,19798,1,1,0,4333568,8597504,0,8586432,7,0
churn,2467,Trimming,4096,16,1,0,1,39678,39678,39678,39678,19806,19806,1,1,0,8597504,12861440,0,12846400,9,0
churn,2468,Trimming,4096,12,1,0,1,39694,39694,39694,39694,19814,19814,1,1,0,12861440,17125376,0,17106368,11,0
churn,2469,Trimming,4096,12,1,0,1,39710,39710,39710,39710,19822,19822,1,1,0,17125376,21389312,0,21366336,13,0
churn,2470,Trimming,4096,12,1,0,1,39726,39726,39726,39726,19830,19830,1,1,0,21389312,25653248,0,25626304,15,0
churn,2471,Trimming,4096,12,1,0,1,39742,39742,39742,39742,19838,19838,1,1,0,25653248,29917184,0,29886272,17,0
churn,2472,Trimming,4096,12,1,0,1,39758,39758,39758,39758,19846,19846,1,1,0,29917184,34181120,0,34146240,19,0
churn,2473,Trimming,4096,12,1,0,1,39774,39774,39774,39774,19854,19854,1,1,0,34181120,38445056,0,38406208,21,0
churn,2474,Trimming,4096,12,1,0,1,39790,39790,39790,39790,19862,19862,1,1,0,38445056,42708992,0,42666176,23,0
churn,2475,Trimming,4096,12,1,0,1,39806,39806,39806,39806,19870,19870,1,1,0,42708992,46972928,0,46926144,25,0
churn,2476,Trimming,4096,12,1,0,1,39822,39822,39822,39822,19878,19878,1,1,0,46972928,51236864,0,51186112,27,0
churn,2477,Trimming,4096,12,1,0,1,39838,39838,39838,39838,19886,19886,1,1,0,51236864,55500800,0,55446080,29,0
churn,2478,Trimming,4096,12,1,0,1,39854,39854,39854,39854,19894,19894,1,1,0,55500800,59764736,0,59706048,31,0
churn,2479,Trimming,4096,12,1,0,1,39870,39870,39870,39870,19902,19902,1,1,0,59764736,64028672,0,63966016,33,0
churn,2480,Trimming,4096,12,1,0,1,39886,39886,39886,39886,19910,19910,1,1,0,64028672,68292608,0,68225984,35,0
churn,2481,Trimming,4096,12,1,0,1,39902,39902,39902,39902,19918,19918,1,1,0,68292608,72556544,0,72485952,37,0
churn,2482,Trimming,4096,12,1,0,1,39918,39918,39918,39918,19926,19926,1,1,0,72556544,76820480,0,76745920,39,0
churn,2483,Trimming,4096,12,1,0,1,39934,39934,39934,39934,19934,19934,1,1,0,76820480,81084416,0,81005888,41,0
churn,2484,Trimming,4096,12,1,0,1,39950,39950,39950,39950,19942,19942,1,1,0,81084416,85348352,0,85265856,43,0
churn,2485,Trimming,4096,12,1,0,1,39966,39966,39966,39966,19950,19950,1,1,0,85348352,89612288,0,89525824,45,0
churn,2486,Trimming,4096,12,1,0,1,39982,39982,39982,39982,19958,19958,1,1,0,89612288,93876224,0,93785792,47,0
churn,2487,Trimming,4096,16,1,0,1,39998,39998,39998,39998,19966,19966,1,1,0,93876224,98140160,0,98045760,49,0
churn,2488,Trimming,4096,16,1,0,1,40014,40014,40014,40014,19974,19974,1,1,0,98140160,102404096,0,102305728,51,0
churn,2489,Trimming,4096,12,1,0,1,40030,40030,40030,40030,19982,19982,1,1,0,102404096,106668032,0,106565696,53,0
churn,2490,Trimming,4096,12,1,0,1,40046,40046,40046,40046,19990,19990,1,1,0,106668032,110931968,0,110825664,55,0
churn,2491,Trimming,4096,12,1,0,1,40062,40062,40062,40062,19998,19998,1,1,0,110931968,115195904,0,115085632,57,0
churn,2492,Trimming,4096,12,1,0,1,40078,40078,40078,40078,20006,20006,1,1,0,115195904,119459840,0,119345600,59,0
churn,2493,Trimming,4096,12,1,0,1,40094,40094,40094,40094,20014,20014,1,1,0,119459840,123723776,0,123605568,61,0
churn,2494,Trimming,4096,12,1,0,1,40110,40110,40110,40110,20022,20022,1,1,0,123723776,127987712,0,127865536,63,0
churn,2495,Trimming,4096,12,1,0,1,40126,40126,40126,40126,20030,20030,1,1,0,127987712,132251648,0,132125504,65,0
churn,2496,Trimming,4096,12,1,0,1,40142,40142,40142,40142,20038,20038,1,1,0,132251648,136515584,0,136385472,67,0
churn,2497,Trimming,4096,12,1,0,1,40158,40158,40158,40158,20046,20046,1,1,0,136515584,140779520,0,140645440,69,0
churn,2498,Trimming,4096,12,1,0,1,40174,40174,40174,40174,20054,20054,1,1,0,140779520,145043456,0,144905408,71,0
churn,2499,Trimming,4096,12,1,0,1,40190,40190,40190,40190,20062,20062,1,1,0,145043456,149307392,0,149165376,73,0
drain,0,Trimming,4096,12,1,0,1,40192,40192,40192,40192,20064,20064,1,1,0,149307392,153571328,0,153425344,75,0
drain,1,Trimming,4096,12,1,0,1,40192,40192,40192,40192,20064,20064,0,0,0,153571328,157835264,153425344,157685312,3,0
drain,2,Trimming,4096,12,1,0,1,40192,40192,40192,40192,20064,20064,0,0,0,157835264,162099200,157685312,161945280,3,0
drain,3,Trimming,4096,12,1,0,1,40192,40192,40192,40192,20064,20064,0,0,0,162099200,166363136,161945280,166205248,3,0
drain,4,Trimming,4096,12,1,0,1,40192,40192,40192,40192,20064,20064,0,0,0,166363136,170627072,166205248,170465216,3,0
drain,5,Trimming,4096,12,1,0,1,40192,40192,40192,40192,20064,20064,0,0,0,170627072,174891008,170465216,174725184,3,0
